,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
NPC2,10.185887263247121,9.3709773595665,9.233898314047988,7.360937988596483,6.77545569299557
NPDC1,2.0871257327131256,1.6722502410603024,2.0101688370301605,6.910730980412906,6.35477897504446
NPEPL1,3.7836618538785616,3.363904282628646,3.408390703897595,4.19360580888071,3.567049899810794
NPEPPS,5.016573119630546,5.089202821839245,5.2029978016218825,5.795099645630846,6.033893473899375
NPFF,0.0,0.0,0.07871845775781273,0.05479996905834087,0.011308732808332805
NPFFR1,2.161267427798561,1.2190229682710216,3.4753899643099286,0.35473258913589906,0.4746034436851881
NPFFR2,0.0,0.0,0.0,0.7824927643931096,0.011308732808332805
NPHP1,0.5341999884465196,0.4756617630180751,0.5894908349102774,3.2587476733089464,1.8099946318685254
NPHP3,3.0303753545962397,2.744616751193168,3.4197755577482423,4.798545502599982,3.678537095480804
NPHP3-ACAD11,0.0,0.0,0.0,0.0,0.005665446977909845
NPHP3-AS1,0.0,0.0,0.07871845775781273,0.1585247510123138,0.07197023387152215
NPHP4,1.3609182973331027,2.123924691674533,2.162509660393247,2.3471870989184067,2.0022048882444516
NPHS1,0.2916854154205314,1.0110986950338416,1.2975244094619,0.1882417298774216,0.1811408740196851
NPHS2,0.0,0.0,0.0,0.044005234777390975,0.016930030188497116
NPIPA1,1.1585839054973717,1.5233955563139996,1.9899433811459166,2.6473721100107714,2.080792838390412
NPIPA2,0.15320183964568132,0.2094188879792804,0.18928536007324867,0.7759838259313998,0.34205430509436474
NPIPA3,0.0,0.10850596886558207,0.4483901806822429,0.4229785478911997,0.21087305599210585
NPIPA5,0.2916854154205314,0.700341587281102,0.5894908349102774,1.2778150308446616,0.6257286057823248
NPIPA7,0.0,0.0,0.11652347988531384,0.011127783298664777,0.04471259570320563
NPIPA8,0.0,0.0,0.0,0.011127783298664777,0.028107340363770633
NPIPB11,0.15320183964568132,0.10850596886558207,0.3565918276508423,0.178403926850422,0.39481784506145545
NPIPB12,0.0,0.0,0.0,0.033129121339292356,0.022529509804773026
NPIPB13,0.0,0.10850596886558207,0.47773594352208065,0.05479996905834087,0.23035946310077413
NPIPB15,1.2292290221049023,1.2666374301303294,1.3300688904336397,1.4915275819476181,3.20285706871124
NPIPB2,0.15320183964568132,0.8327781100183103,0.9865139276362371,0.8948950838875914,0.5732814036312619
NPIPB3,0.0,0.10850596886558207,0.15336308674825527,0.1383678245036296,0.19608355664309743
NPIPB4,1.7453359755885536,1.930549113479113,2.661647812945303,1.6671142403794086,1.9039993856154067
NPIPB5,3.9392684142961105,4.38669728779708,4.92398697757231,3.968784482346066,4.097984804100212
NPIPB6,0.0,0.3922566758905808,0.5346952216651221,0.31935951735113594,0.5424326797197574
NPIPB7,0.0,0.0,0.11652347988531384,0.033129121339292356,0.022529509804773026
NPIPB8,0.0,0.0,0.0,0.011127783298664777,0.055677527242008584
NPIPB9,0.0,0.0,0.03989605638645116,0.011127783298664777,0.016930030188497116
NPL,6.935997620960519,4.879336763888344,4.107270939142789,1.6600620461299924,1.085011339586245
NPLOC4,4.86951368781148,4.886974083976414,4.772378210765451,4.92048779317138,4.887210019336113
NPM1,8.997445140168745,8.296375131698328,9.175140845133265,8.756410467258345,8.655204296914704
NPM2,1.4815860083660357,0.0,0.47773594352208065,1.101627357633689,0.9297782323470745
NPM3,3.7237534996719175,3.033199013698037,3.8170671338387705,3.902354647597425,4.112168931647129
NPNT,0.15320183964568132,0.10850596886558207,0.29197837950315925,5.3054134741824,3.8469762218887325
NPPA,0.0,0.2094188879792804,0.11652347988531384,0.11792527578185553,0.09341151612268143
NPPB,0.0,0.0,0.0,0.0,0.011308732808332805
NPPC,0.0,0.0,2.1259058537117297,3.7921686858472743,1.490552822210587
NPR1,1.2292290221049023,0.0,0.3878448046340417,3.511798444789053,0.2543530780688577
NPR2,0.0,0.2094188879792804,0.47773594352208065,2.837530317506865,1.3214226312852695
NPR3,0.0,0.0,0.11652347988531384,1.4674920337864892,0.04471259570320563
NPRL2,3.1444430198442768,2.6034131730510817,3.141284295338747,3.39665976239305,3.5306732102713108
NPRL3,3.3954675281250077,3.019367040768386,3.338127794422066,4.298376197349698,3.723923037395942
NPS,0.0,0.0,0.0,0.0,0.0
NPSR1,0.0,0.10850596886558207,0.0,0.0,1.9706896183358942
NPTN,5.705974294994357,5.566755598880784,5.066006359429216,6.626920831565786,5.608775210212705
NPTX1,0.41803249925833175,0.0,1.0267794935313237,0.6248130977073628,0.38180676574090044
NPTX2,0.5341999884465196,0.2094188879792804,1.862247851034251,2.5742297926108404,3.8870466536567383
NPTXR,0.15320183964568132,0.0,0.25855304108031446,1.6242745274774795,0.32855628993254354
NPVF,0.0,0.0,0.0,0.0,0.0
NPW,0.41803249925833175,0.3037323046627132,0.4483901806822429,2.1423054605612495,2.1905663942865927
NPY,0.0,0.0,0.0,1.211829925981336,0.028107340363770633
NPY1R,0.0,0.0,0.0,3.6400893142573802,1.6742948100405686
NPY2R,0.0,0.0,0.0,0.02217039241817201,0.38180676574090044
NPY4R,0.0,0.0,0.0,0.0,0.005665446977909845
NPY4R2,0.0,0.0,0.0,0.0,0.011308732808332805
NPY5R,0.0,0.0,0.0,0.4640489571878296,0.10401383191737673
NQO1,3.818448004915847,0.8327781100183103,1.862247851034251,5.493455579568206,6.410227894863506
NQO2,5.562863384823659,5.672175191306408,5.8553086406149015,5.233598990944829,4.407652267317544
NR0B1,0.0,0.0,0.03989605638645116,0.06551453296190632,0.10928591372682107
NR0B2,0.0,0.0,0.0,0.044005234777390975,1.8212827725875667
NR1D1,1.9682392949975227,2.2944176043679003,2.5486530645644745,4.664015247907189,3.129510098179107
NR1D2,4.267660154977581,4.359506834844968,4.959524313368977,5.922487758797668,3.956702264317829
NR1H2,5.297040097454567,5.400630321833573,5.341133797946049,5.530903907286392,4.7063857886893965
NR1H3,7.43627323702272,4.153311215802128,5.0502213094073385,3.9623491315564214,2.8978064103265235
NR1H4,0.2916854154205314,0.10850596886558207,0.03989605638645116,3.4093322132841055,2.9197271378633642
NR1I2,0.15320183964568132,0.10850596886558207,0.22433487668244584,0.1585247510123138,3.508897376356654
NR1I3,0.0,0.4756617630180751,0.47773594352208065,0.1882417298774216,0.10928591372682107
NR2C1,3.4107462810059856,2.9770571724038137,3.7997429312900275,4.199089845098574,3.971252474056948
NR2C2,3.267037413638683,3.6686498930376863,3.919534284678377,4.197872970635357,3.5497035159391017
NR2C2AP,2.8175977125603726,2.174727036988936,3.085189184718142,3.2185107337442105,3.5832432783531423
NR2E1,0.0,0.10850596886558207,0.0,0.02217039241817201,0.011308732808332805
NR2E3,0.0,0.0,0.07871845775781273,0.906860344740019,0.3149307921603257
NR2F1,0.2916854154205314,0.10850596886558207,0.3878448046340417,7.0725959319713105,0.22064915953264722
NR2F1-AS1,0.0,0.2094188879792804,0.0,4.737042835451438,0.10401383191737673
NR2F2,0.41803249925833175,0.5545074244141329,0.7663779577757287,8.732999407592501,5.260793162335836
NR2F2-AS1,0.0,0.0,0.03989605638645116,4.7057076515011955,0.05020547855928063
NR2F6,2.8627379422457038,1.6722502410603024,2.4922530626011987,5.519746771439626,6.610510429323894
NR3C1,5.902513337123157,6.501336085037105,6.605859933182826,6.856815688497661,2.517423330920496
NR3C2,0.8353121753020726,0.4756617630180751,0.7180124896523337,2.311626231615512,5.415234946684873
NR4A1,7.257681277297884,9.134011169215372,8.993020468805234,8.682261891550485,8.039245397911104
NR4A2,8.527610216169025,9.397286169090487,9.639082171524754,6.340692008557671,5.655247081443222
NR4A3,7.089857355555048,7.904662721978699,8.803407987663117,5.133090604328448,1.931046529450806
NR5A1,0.0,0.10850596886558207,0.15336308674825527,0.02217039241817201,0.022529509804773026
NR5A2,0.15320183964568132,0.3037323046627132,0.8806406014208541,3.1572222977889766,4.38799469371306
NR6A1,1.4225133734967126,1.774606475735133,2.1259058537117297,0.9246242011222907,3.257301464734751
NRAP,0.0,0.0,0.0,0.0,0.4746034436851881
NRARP,3.7114674116841835,5.351794519292239,5.93218300675806,5.587755518449121,6.756994884251843
NRAS,4.8584128110482405,4.8522831877646375,4.710376686739889,4.775890086282076,4.908724287695954
NRAV,1.6455447851391993,0.9540728543504249,1.212798726789134,2.2258709157217873,2.520394594755982
NRBF2,6.229875384942001,6.006074894089421,6.010824733578944,5.17172266055072,5.077259657193808
NRBP1,5.353477230574614,5.115446157817599,5.393078496803809,6.043096554290068,5.304253102165573
NRBP2,1.7453359755885536,1.4836518566154202,2.1166079283032135,4.305737917402186,3.66159102827168
NRCAM,0.0,0.10850596886558207,0.41843508174328287,2.209057460101004,0.38180676574090044
NRDC,5.59665757093259,5.76005367894336,5.879560103974674,5.733656665783929,5.560756427109173
NRDE2,3.5133933996787783,3.6327606112733206,3.7997429312900275,4.583370163650642,4.03289204602422
NREP,1.1585839054973717,2.7105902559204256,3.5077578023269975,5.908235875692824,3.256113645057481
NREP-AS1,0.0,0.0,0.0,0.02217039241817201,0.0
NRF1,2.161267427798561,2.9036607858009256,2.7544920186861765,3.142117364858073,2.575716145329015
NRG1,4.748462390403732,6.025234420002429,3.8482977525574227,6.535469325565564,0.17109240449155713
NRG2,0.5341999884465196,0.8327781100183103,0.8360155272413793,1.6242745274774795,0.39481784506145545
NRG3,0.0,0.0,0.0,0.06551453296190632,0.08273070707704679
NRG4,0.2916854154205314,0.0,0.25855304108031446,0.4477608253400086,0.5424326797197574
NRGN,2.161267427798561,5.10238416141255,2.699505456638,4.808147105875208,1.9205883650517817
NRIP1,5.36528892410627,5.827092044137069,5.957791742806623,5.95165934158268,5.765480119461818
NRIP2,0.0,0.10850596886558207,0.15336308674825527,3.9744807945412703,0.09872241350447233
NRIP3,3.9497664529817285,5.115446157817599,3.8482977525574227,2.1167770857042574,0.8874451120572798
NRIR,0.15320183964568132,0.6292664192339831,0.3565918276508423,0.11792527578185553,0.11453879974315888
NRK,0.0,0.0,0.0,0.6676370561463301,0.028107340363770633
NRL,0.2916854154205314,1.118803405242228,1.423516499778818,1.064720851231911,1.0332521972651731
NRM,3.380025233241352,3.4176212367485843,3.3301053058414363,3.8342849107611547,2.2418720376192747
NRN1,3.0303753545962397,1.2666374301303294,1.5805423611154437,4.239864463317934,0.20596004937128568
NRN1L,0.15320183964568132,0.0,0.03989605638645116,0.011127783298664777,0.05020547855928063
NRP1,6.3417159040858015,4.303538514336918,4.607931304333978,6.575726074207455,1.4599276359794693
NRP2,5.918635230056004,4.979178129998202,5.433889907899022,5.418125147019228,1.137560144000214
NRROS,3.874623526933341,4.140589081865626,4.222267158809612,1.5688715854709405,0.09341151612268143
NRSN1,0.0,0.0,0.0,0.011127783298664777,0.0
NRSN2,1.0059837952900417,0.2094188879792804,0.9450922057951718,3.9836895989750185,1.677847598682422
NRSN2-AS1,0.9231703333250494,0.5545074244141329,0.9239266587870063,1.7722322280815839,2.2237573268065303
NRTN,0.5341999884465196,0.3037323046627132,0.3878448046340417,1.1426815784129576,1.160596724444989
NRXN1,0.0,0.10850596886558207,1.065951695651452,0.1882417298774216,0.2591042851881327
NRXN2,0.0,0.4756617630180751,1.8398215619798268,2.2682266732616814,1.0276942609187179
NRXN3,0.0,0.10850596886558207,0.15336308674825527,1.9388290603327332,1.9280662103514736
NSA2,7.108717526098086,7.198038138528357,7.261117724639175,7.418226642751378,7.098853102903136
NSD1,5.272160123970749,5.437502805468289,5.871982051540466,5.749939256887385,5.308126824479105
NSD2,3.0500239966601077,3.033199013698037,4.022689788360605,3.4569041938615674,5.28297840111559
NSD3,5.492803265393887,5.658853859222739,6.124773125492306,6.624545307234555,6.050603933482107
NSDHL,3.1805457615295296,2.79419749398531,2.955606871893224,3.1881919474977805,3.814663657581417
NSF,4.63595148660275,4.38669728779708,4.546939201522936,4.2099957724922445,4.701594331998936
NSFL1C,5.321498267691251,5.166542700237044,5.296542060691789,5.241297885764749,5.216746697566496
NSG1,0.15320183964568132,0.2094188879792804,0.5064966666568033,5.722063864144785,0.2351902155355896
NSG2,0.0,0.2094188879792804,0.11652347988531384,0.0,0.05020547855928063
NSL1,5.229715593919395,4.836593134691487,4.964715439655249,5.314424805781235,4.072906317244063
NSMAF,4.748462390403732,5.770413412889063,5.3331280540599035,3.8698677774175327,3.570398721870974
NSMCE1,5.284653743444489,4.695852860868876,5.880933665278079,5.641780425359055,4.548940221689477
NSMCE2,4.629435997138889,4.470415228919793,4.591246075073379,4.549424481018436,4.066483283148189
NSMCE3,4.28434605250824,4.505567631741193,5.490773450867858,5.236268644939341,3.309765738622816
NSMCE4A,4.4036938250934154,4.178423787677798,4.7211527259617005,5.077603589146389,5.068151222787728
NSMF,2.540397617211388,3.087237707603678,3.4385529122809877,4.074009425206689,4.457335958412594
NSRP1,5.419166458555732,5.535511724464253,5.5446325721936836,6.616484680354743,5.521008059323187
NSUN2,3.635469072674701,4.101735376904611,4.328769951261201,4.089184378769284,4.329057492773267
NSUN3,3.3002325898307014,2.9186418251307975,3.173026679218767,3.352502576912157,3.266179075663471
NSUN4,3.5689281418118988,4.1908180306664224,4.466883919710745,3.7454581735366843,3.3442701387815594
NSUN5,3.874623526933341,4.013781110409258,4.224432835838025,4.1331379257081045,4.5457842141636045
NSUN6,3.635469072674701,5.1883406887023105,5.501528754115354,4.354607062073098,4.2924457871528725
NSUN7,1.9682392949975227,1.118803405242228,2.162509660393247,0.23644895319035147,2.8576463313789304
NT5C,5.702874562268991,5.269462581550273,5.737422412881127,6.014524517631617,6.8195951828087304
NT5C1A,0.0,0.0,0.0,0.033129121339292356,0.0
NT5C1B,0.0,0.0,0.0,0.02217039241817201,0.03919871941998551
NT5C1B-RDH14,0.0,0.0,0.0,0.0,0.0
NT5C2,4.772316446226418,5.095808545665706,4.640733778195963,4.7844276134302195,4.950997141213706
NT5C3A,4.20769120065112,4.601526143455723,4.562430663294332,4.677610583414807,6.426818293813407
NT5C3B,3.852415105118469,3.1004369319508442,3.4644372718713945,5.603923835175101,3.5370445779053106
NT5DC1,3.9073080197472945,3.261866289225439,3.914177707523283,4.368193659475548,4.613206056016689
NT5DC2,3.9705361000400545,3.273566828225155,4.184944364743787,5.404739176859927,3.961082756173569
NT5DC3,0.5341999884465196,1.3127305101354563,2.030114663513825,1.798160355056315,3.2726547790830156
NT5DC4,2.906508533314188,0.4756617630180751,0.9450922057951718,0.02217039241817201,0.016930030188497116
NT5E,0.15320183964568132,0.8327781100183103,0.3878448046340417,3.094522641442231,4.114137071609658
NT5M,0.5341999884465196,0.3037323046627132,1.28097266017215,1.226225869189977,0.7252278866817045
NTAN1,5.793086324810598,4.38669728779708,4.4540217193391625,5.841424118465562,4.19073888211915
NTF3,0.0,0.0,0.0,4.05128038578839,0.24958617215168966
NTF4,0.0,0.0,0.0,0.06551453296190632,0.0
NTHL1,3.4408267649987856,2.640030712117055,3.3098517125928364,5.305978334430347,5.634371222544391
NTM,0.0,0.10850596886558207,1.5532342351978585,1.8517574451284862,0.21576938844669252
NTM-AS1,0.0,0.0,0.0,0.0,0.0
NTMT1,5.357425216528025,4.931967955708639,5.003064685422708,5.824374142947988,5.0451253259612745
NTN1,0.2916854154205314,0.0,0.22433487668244584,3.1204443157864965,0.6869531049216538
NTN3,0.0,0.10850596886558207,0.0,0.0,0.011308732808332805
NTN4,0.5341999884465196,0.3037323046627132,0.3246468006686816,5.974579217708303,2.6988528164087806
NTN5,0.0,0.10850596886558207,0.3565918276508423,0.6954960801218815,0.1249875399975576
NTNG1,0.0,0.0,0.11652347988531384,0.37209911453221334,0.016930030188497116
NTNG2,1.084300557436334,1.8701793556884438,2.0788051482813756,2.4529808621671485,0.4705124111171957
NTPCR,4.52799868417032,3.6052453282402044,3.878866609245512,5.240411645668441,5.018402037103918
NTRK1,0.15320183964568132,0.10850596886558207,3.2684710308524125,0.11792527578185553,0.061128899199910415
NTRK2,0.2916854154205314,0.2094188879792804,0.15336308674825527,3.735428672245117,2.9928591928097226
NTRK3,0.15320183964568132,0.4756617630180751,0.3565918276508423,2.8328342883886695,0.061128899199910415
NTRK3-AS1,0.0,0.0,0.0,0.0,0.0
NTS,0.15320183964568132,0.10850596886558207,0.03989605638645116,0.05479996905834087,0.03366368862284041
NTSR1,0.0,0.7680789913890524,0.03989605638645116,0.011127783298664777,0.011308732808332805
NTSR2,0.0,0.0,0.0,0.0,0.005665446977909845
NUAK1,0.41803249925833175,0.3922566758905808,0.3246468006686816,6.1333852379021865,1.1141497442897188
NUAK2,3.7953506813855133,3.9713046659811337,4.734890403549714,4.077321933099255,3.810219182429606
NUB1,6.249127981718635,6.009577423306796,6.696015865609991,6.036304311058651,5.737983626420543
NUBP1,5.276336696860711,4.946659393517451,5.143585276106183,4.422858820804978,4.115775139719765
NUBP2,4.813134900876766,4.780293897748694,4.873820731945209,5.619231333624455,5.084973592494885
NUBPL,2.3314902904981003,1.9006799840737971,3.6238740287823914,3.454868140311133,3.3126252245595587
