split,model,auc,brier
329,clinical_plus_myeloid_barrier,0.6333333333333333,0.21401874381538646
330,clinical_Mayo_age,0.8857142857142857,0.21829957000983194
330,clinical_plus_myeloid,0.9714285714285715,0.15938293749549798
330,clinical_plus_barrier,0.7428571428571429,0.21706051799441858
330,clinical_plus_myeloid_barrier,0.9142857142857144,0.1748342034770883
331,clinical_Mayo_age,0.8571428571428572,0.21163108169160208
331,clinical_plus_myeloid,0.8571428571428571,0.2104586456891775
331,clinical_plus_barrier,0.5714285714285714,0.23754886114134152
331,clinical_plus_myeloid_barrier,0.8,0.23052725914076513
332,clinical_Mayo_age,0.6111111111111112,0.24211741882044654
332,clinical_plus_myeloid,0.6111111111111112,0.2471538002826216
332,clinical_plus_barrier,0.6944444444444444,0.2245837214547798
332,clinical_plus_myeloid_barrier,0.5,0.2593232661135295
333,clinical_Mayo_age,0.19444444444444442,0.3811195005693879
333,clinical_plus_myeloid,0.3333333333333333,0.3934330935458421
333,clinical_plus_barrier,0.25,0.3796312544352049
333,clinical_plus_myeloid_barrier,0.33333333333333326,0.3915096516846566
334,clinical_Mayo_age,0.6166666666666666,0.24333656334846818
334,clinical_plus_myeloid,0.7666666666666667,0.21501291318757804
334,clinical_plus_barrier,0.7,0.22696535338276888
334,clinical_plus_myeloid_barrier,0.8,0.21322287860555192
335,clinical_Mayo_age,0.37142857142857144,0.27622310269936406
335,clinical_plus_myeloid,0.5714285714285714,0.2919068387678169
335,clinical_plus_barrier,0.48571428571428577,0.26029612941147
335,clinical_plus_myeloid_barrier,0.5714285714285714,0.29208444883549484
336,clinical_Mayo_age,0.5,0.24328974356289487
336,clinical_plus_myeloid,0.8571428571428572,0.1848179343193942
336,clinical_plus_barrier,0.6571428571428571,0.2264431835313404
336,clinical_plus_myeloid_barrier,0.8571428571428572,0.1850183987452505
337,clinical_Mayo_age,0.3888888888888889,0.2942801795025569
337,clinical_plus_myeloid,0.5555555555555556,0.26262725372809065
337,clinical_plus_barrier,0.4444444444444444,0.3150751796032948
337,clinical_plus_myeloid_barrier,0.5277777777777777,0.2805343067934832
338,clinical_Mayo_age,0.75,0.22592054895426092
338,clinical_plus_myeloid,0.75,0.22346409988673224
338,clinical_plus_barrier,0.3888888888888889,0.28870220495755455
338,clinical_plus_myeloid_barrier,0.5555555555555556,0.25443204143704073
339,clinical_Mayo_age,0.4,0.291081980819327
339,clinical_plus_myeloid,0.4,0.3107573598273899
339,clinical_plus_barrier,0.43333333333333335,0.2835784547275724
339,clinical_plus_myeloid_barrier,0.43333333333333335,0.30844245404994564
340,clinical_Mayo_age,0.7428571428571429,0.21712313413648895
340,clinical_plus_myeloid,0.9142857142857143,0.17562373989118404
340,clinical_plus_barrier,0.7142857142857143,0.22411444378398548
340,clinical_plus_myeloid_barrier,0.8285714285714285,0.18424044615582905
341,clinical_Mayo_age,0.45714285714285713,0.2618853131769639
341,clinical_plus_myeloid,0.7428571428571429,0.25004929201678905
341,clinical_plus_barrier,0.5428571428571429,0.26016221258442035
341,clinical_plus_myeloid_barrier,0.7142857142857143,0.2501449461406589
342,clinical_Mayo_age,0.7777777777777778,0.22829191316821473
342,clinical_plus_myeloid,0.75,0.20697570835511722
342,clinical_plus_barrier,0.8055555555555556,0.20891760511368865
342,clinical_plus_myeloid_barrier,0.75,0.20685887131242905
343,clinical_Mayo_age,0.375,0.28426829356446887
343,clinical_plus_myeloid,0.5833333333333334,0.25399912469603464
343,clinical_plus_barrier,0.3888888888888889,0.30916953967781563
343,clinical_plus_myeloid_barrier,0.5,0.2738914058275637
344,clinical_Mayo_age,0.4333333333333333,0.3003767496092707
344,clinical_plus_myeloid,0.4666666666666666,0.28688915588411423
344,clinical_plus_barrier,0.4333333333333333,0.2821401284906693
344,clinical_plus_myeloid_barrier,0.4666666666666666,0.2880201871185509
345,clinical_Mayo_age,0.7428571428571428,0.23894458142346434
345,clinical_plus_myeloid,0.6,0.24296275974233547
345,clinical_plus_barrier,0.8285714285714286,0.22239405476620247
345,clinical_plus_myeloid_barrier,0.6,0.24123684963543238
346,clinical_Mayo_age,0.2857142857142857,0.32104740876213306
346,clinical_plus_myeloid,0.5428571428571428,0.3102309200583562
346,clinical_plus_barrier,0.1714285714285714,0.3728319099298178
346,clinical_plus_myeloid_barrier,0.48571428571428565,0.3350145865953298
347,clinical_Mayo_age,0.5555555555555556,0.24159437901024047
347,clinical_plus_myeloid,0.8611111111111112,0.20652502481931556
347,clinical_plus_barrier,0.6666666666666666,0.22663240595092934
347,clinical_plus_myeloid_barrier,0.8333333333333334,0.21120991588541846
348,clinical_Mayo_age,0.5277777777777778,0.2541141866779029
348,clinical_plus_myeloid,0.6111111111111112,0.22726342552852352
348,clinical_plus_barrier,0.6111111111111112,0.23809695158960323
348,clinical_plus_myeloid_barrier,0.6111111111111112,0.2258461883834326
349,clinical_Mayo_age,0.39999999999999997,0.30204333337370126
349,clinical_plus_myeloid,0.5666666666666667,0.2668815046038258
349,clinical_plus_barrier,0.39999999999999997,0.32257632805396913
349,clinical_plus_myeloid_barrier,0.49999999999999994,0.28350522454432575
350,clinical_Mayo_age,0.6,0.23307973534344964
350,clinical_plus_myeloid,0.5428571428571428,0.24179993817830936
350,clinical_plus_barrier,0.5714285714285714,0.26232392046574676
350,clinical_plus_myeloid_barrier,0.5714285714285714,0.25080816198828404
351,clinical_Mayo_age,0.7999999999999999,0.2139682617332159
351,clinical_plus_myeloid,0.8285714285714285,0.18071417335019346
351,clinical_plus_barrier,0.7142857142857143,0.2272953328858792
351,clinical_plus_myeloid_barrier,0.7714285714285714,0.1904571638191351
352,clinical_Mayo_age,0.41666666666666674,0.28397041837336223
352,clinical_plus_myeloid,0.5833333333333334,0.26812770126177565
352,clinical_plus_barrier,0.3888888888888889,0.3377384076694104
352,clinical_plus_myeloid_barrier,0.5277777777777778,0.322238077445368
353,clinical_Mayo_age,0.6666666666666666,0.24010612960900968
353,clinical_plus_myeloid,0.8611111111111112,0.19368018334800552
353,clinical_plus_barrier,0.75,0.2241041986549209
353,clinical_plus_myeloid_barrier,0.8055555555555556,0.20102460470885233
354,clinical_Mayo_age,0.6333333333333333,0.24545685994221395
354,clinical_plus_myeloid,0.7,0.23212489893169846
354,clinical_plus_barrier,0.7,0.2289926001340497
354,clinical_plus_myeloid_barrier,0.7,0.24812473669218413
355,clinical_Mayo_age,0.3714285714285714,0.30303342681465434
355,clinical_plus_myeloid,0.4571428571428571,0.351560936301693
355,clinical_plus_barrier,0.3142857142857143,0.3429583737837301
355,clinical_plus_myeloid_barrier,0.39999999999999997,0.3598137773157866
356,clinical_Mayo_age,0.7142857142857142,0.2328122109776817
356,clinical_plus_myeloid,0.6857142857142857,0.232322310677718
356,clinical_plus_barrier,0.657142857142857,0.2199741609800441
356,clinical_plus_myeloid_barrier,0.6571428571428571,0.23121292729263723
357,clinical_Mayo_age,0.5277777777777778,0.2544467586152049
357,clinical_plus_myeloid,0.6666666666666667,0.2234689077853392
357,clinical_plus_barrier,0.6111111111111112,0.24016587875672246
357,clinical_plus_myeloid_barrier,0.6388888888888888,0.22247612867885694
358,clinical_Mayo_age,0.4722222222222222,0.27518049570350805
358,clinical_plus_myeloid,0.6666666666666667,0.23641688848760523
358,clinical_plus_barrier,0.47222222222222227,0.2641642234903987
358,clinical_plus_myeloid_barrier,0.6944444444444445,0.23498299795292796
359,clinical_Mayo_age,0.49999999999999994,0.2525939280233846
359,clinical_plus_myeloid,0.7666666666666666,0.20740459590142793
359,clinical_plus_barrier,0.6,0.24189601528413407
359,clinical_plus_myeloid_barrier,0.8,0.20591543335678295
360,clinical_Mayo_age,0.6857142857142857,0.2230551869903267
360,clinical_plus_myeloid,0.8,0.18061590099977934
360,clinical_plus_barrier,0.7428571428571428,0.22037501682924385
360,clinical_plus_myeloid_barrier,0.8285714285714285,0.18273366849010195
361,clinical_Mayo_age,0.6,0.228587878373983
361,clinical_plus_myeloid,0.9714285714285715,0.17342171827696254
361,clinical_plus_barrier,0.6857142857142857,0.20990938919712887
361,clinical_plus_myeloid_barrier,0.9714285714285715,0.17192704917818954
362,clinical_Mayo_age,0.19444444444444442,0.34302819288467523
362,clinical_plus_myeloid,0.3055555555555555,0.3998415221708936
362,clinical_plus_barrier,0.2222222222222222,0.340728958322925
362,clinical_plus_myeloid_barrier,0.3055555555555555,0.39814758030568553
363,clinical_Mayo_age,0.08333333333333331,0.3839880903741428
363,clinical_plus_myeloid,0.08333333333333331,0.4601414904243335
363,clinical_plus_barrier,0.19444444444444442,0.46579246242053635
363,clinical_plus_myeloid_barrier,0.16666666666666663,0.5020725729618141
364,clinical_Mayo_age,0.6,0.23818061448350478
364,clinical_plus_myeloid,0.6333333333333333,0.2291607630289751
364,clinical_plus_barrier,0.6,0.23799030522377637
364,clinical_plus_myeloid_barrier,0.6666666666666666,0.23347458890333306
365,clinical_Mayo_age,0.657142857142857,0.23514831032938743
365,clinical_plus_myeloid,0.8571428571428572,0.18171433561432102
365,clinical_plus_barrier,0.8571428571428571,0.21772518465834853
365,clinical_plus_myeloid_barrier,0.8857142857142857,0.18037874850379373
366,clinical_Mayo_age,0.3714285714285714,0.30849523531736445
366,clinical_plus_myeloid,0.6285714285714286,0.3450744837962036
366,clinical_plus_barrier,0.3714285714285714,0.3596609796406407
366,clinical_plus_myeloid_barrier,0.5714285714285714,0.38211116600767864
367,clinical_Mayo_age,0.8055555555555556,0.21868369111344887
367,clinical_plus_myeloid,0.9444444444444444,0.17446559197503372
367,clinical_plus_barrier,0.6944444444444444,0.23039981854909555
367,clinical_plus_myeloid_barrier,0.8333333333333334,0.19081712737759982
368,clinical_Mayo_age,0.5833333333333334,0.2575708784758507
368,clinical_plus_myeloid,0.5833333333333334,0.2634529733997042
368,clinical_plus_barrier,0.6944444444444445,0.2407779979995549
368,clinical_plus_myeloid_barrier,0.5555555555555556,0.2742662793059948
369,clinical_Mayo_age,0.2833333333333333,0.29070909412058127
369,clinical_plus_myeloid,0.5333333333333333,0.2885536452197227
369,clinical_plus_barrier,0.36666666666666664,0.2853165932951573
369,clinical_plus_myeloid_barrier,0.5333333333333333,0.2879022829103289
370,clinical_Mayo_age,0.6285714285714286,0.23619624330258046
370,clinical_plus_myeloid,0.6857142857142857,0.2374284683007518
370,clinical_plus_barrier,0.7142857142857142,0.22309432257446601
370,clinical_plus_myeloid_barrier,0.7428571428571428,0.23626805570706447
371,clinical_Mayo_age,0.6285714285714287,0.2372657224343917
371,clinical_plus_myeloid,0.6285714285714286,0.23979371392155838
371,clinical_plus_barrier,0.6,0.24310692097120679
371,clinical_plus_myeloid_barrier,0.6571428571428573,0.24242619870248203
372,clinical_Mayo_age,0.888888888888889,0.2194534189299382
372,clinical_plus_myeloid,0.8055555555555556,0.20191726459631795
372,clinical_plus_barrier,0.888888888888889,0.19889666111501855
372,clinical_plus_myeloid_barrier,0.7777777777777778,0.20132386826908363
373,clinical_Mayo_age,0.33333333333333337,0.28046598639741427
373,clinical_plus_myeloid,0.5555555555555556,0.24729079784354382
373,clinical_plus_barrier,0.13888888888888887,0.3339997816884684
373,clinical_plus_myeloid_barrier,0.41666666666666663,0.2920189857761575
374,clinical_Mayo_age,0.3833333333333333,0.30291927474049807
374,clinical_plus_myeloid,0.6333333333333333,0.23537720393223258
374,clinical_plus_barrier,0.4,0.2881355872588824
374,clinical_plus_myeloid_barrier,0.6333333333333333,0.2345630535336906
375,clinical_Mayo_age,0.7142857142857143,0.22216557153617925
375,clinical_plus_myeloid,0.8571428571428571,0.18817703186729076
375,clinical_plus_barrier,0.7714285714285714,0.21081454819907494
375,clinical_plus_myeloid_barrier,0.8571428571428571,0.1867447541737316
376,clinical_Mayo_age,0.4285714285714286,0.27695216882881823
376,clinical_plus_myeloid,0.7428571428571429,0.2194804797381378
376,clinical_plus_barrier,0.42857142857142855,0.2980100708423401
376,clinical_plus_myeloid_barrier,0.6,0.25715275877749155
377,clinical_Mayo_age,0.7361111111111112,0.2299861013869051
377,clinical_plus_myeloid,0.6666666666666666,0.2268592043722076
377,clinical_plus_barrier,0.7222222222222222,0.21388523322861444
377,clinical_plus_myeloid_barrier,0.6666666666666666,0.22626064728026204
378,clinical_Mayo_age,0.5277777777777778,0.26939666527579414
378,clinical_plus_myeloid,0.5833333333333334,0.2613780385638979
378,clinical_plus_barrier,0.5277777777777778,0.25882595053236673
378,clinical_plus_myeloid_barrier,0.6388888888888888,0.2604193555275642
379,clinical_Mayo_age,0.6,0.24592474879982307
379,clinical_plus_myeloid,0.5333333333333333,0.2746452831988053
379,clinical_plus_barrier,0.4666666666666667,0.2699638404959966
379,clinical_plus_myeloid_barrier,0.5333333333333333,0.27885136816836414
380,clinical_Mayo_age,0.2571428571428571,0.35263625177208846
380,clinical_plus_myeloid,0.42857142857142855,0.3434695937167977
380,clinical_plus_barrier,0.19999999999999996,0.40320140018751044
380,clinical_plus_myeloid_barrier,0.3714285714285714,0.3770238467558675
381,clinical_Mayo_age,0.9142857142857143,0.2155729282877941
381,clinical_plus_myeloid,0.6000000000000001,0.24626427689770355
381,clinical_plus_barrier,0.9142857142857143,0.19928986753633018
381,clinical_plus_myeloid_barrier,0.5714285714285714,0.2661414372421924
382,clinical_Mayo_age,0.7083333333333334,0.22903199430107024
382,clinical_plus_myeloid,0.7222222222222222,0.22882900870019554
382,clinical_plus_barrier,0.6944444444444445,0.22264342207590745
382,clinical_plus_myeloid_barrier,0.7222222222222222,0.22707629048466524
383,clinical_Mayo_age,0.6527777777777778,0.22705236309179241
383,clinical_plus_myeloid,0.8611111111111112,0.17392394343863285
383,clinical_plus_barrier,0.3333333333333333,0.2814625740957023
383,clinical_plus_myeloid_barrier,0.5833333333333333,0.23533943367414578
384,clinical_Mayo_age,0.6,0.25237964904481414
384,clinical_plus_myeloid,0.8,0.2135402037261801
384,clinical_plus_barrier,0.6333333333333333,0.233952557502988
384,clinical_plus_myeloid_barrier,0.7333333333333333,0.21824447383815804
385,clinical_Mayo_age,0.5142857142857142,0.2668687654809764
385,clinical_plus_myeloid,0.7714285714285715,0.2086178411719182
385,clinical_plus_barrier,0.5714285714285714,0.25175395854850385
385,clinical_plus_myeloid_barrier,0.7428571428571429,0.2097417573568875
386,clinical_Mayo_age,0.7714285714285714,0.21658321781363196
386,clinical_plus_myeloid,0.42857142857142855,0.38461671283456006
386,clinical_plus_barrier,0.7142857142857143,0.20540257389952501
386,clinical_plus_myeloid_barrier,0.37142857142857144,0.3980303205618026
387,clinical_Mayo_age,0.888888888888889,0.2250115946170508
387,clinical_plus_myeloid,0.9444444444444444,0.15680365259205542
387,clinical_plus_barrier,0.75,0.23391623576858175
387,clinical_plus_myeloid_barrier,0.8055555555555556,0.18445811916531205
388,clinical_Mayo_age,0.6111111111111112,0.24367171620711148
388,clinical_plus_myeloid,0.6111111111111112,0.25685752699325193
388,clinical_plus_barrier,0.6111111111111112,0.25743846361876815
388,clinical_plus_myeloid_barrier,0.5833333333333334,0.2646116210535278
389,clinical_Mayo_age,0.39999999999999997,0.31211881842551
389,clinical_plus_myeloid,0.5333333333333333,0.27719214193038316
389,clinical_plus_barrier,0.43333333333333335,0.2943814085450405
389,clinical_plus_myeloid_barrier,0.5333333333333333,0.274439250716326
390,clinical_Mayo_age,0.3,0.3338340251676373
390,clinical_plus_myeloid,0.4571428571428572,0.28617392830124966
390,clinical_plus_barrier,0.3428571428571428,0.33020716808816825
390,clinical_plus_myeloid_barrier,0.4857142857142857,0.2922109910906076
391,clinical_Mayo_age,0.6142857142857143,0.23647626630872673
391,clinical_plus_myeloid,0.7428571428571429,0.22561704058844714
391,clinical_plus_barrier,0.6285714285714286,0.22690645363778503
391,clinical_plus_myeloid_barrier,0.7428571428571429,0.22388599479625648
392,clinical_Mayo_age,0.6666666666666667,0.2259322322403797
392,clinical_plus_myeloid,0.6944444444444444,0.23807097757859655
392,clinical_plus_barrier,0.6944444444444444,0.2274603532121495
392,clinical_plus_myeloid_barrier,0.6666666666666667,0.2392598155456128
393,clinical_Mayo_age,0.5833333333333334,0.2368492528006576
393,clinical_plus_myeloid,0.7222222222222223,0.2126308472588082
393,clinical_plus_barrier,0.6111111111111112,0.2325611891425309
393,clinical_plus_myeloid_barrier,0.7222222222222223,0.2128012125849439
394,clinical_Mayo_age,0.75,0.22082563131304347
394,clinical_plus_myeloid,0.6333333333333333,0.2239238951339387
394,clinical_plus_barrier,0.7,0.2104461739479582
394,clinical_plus_myeloid_barrier,0.6333333333333333,0.22245652026480475
395,clinical_Mayo_age,0.8,0.2268582272062378
395,clinical_plus_myeloid,0.8857142857142857,0.179299935397771
395,clinical_plus_barrier,0.8285714285714285,0.21625334637284674
395,clinical_plus_myeloid_barrier,0.8857142857142857,0.18011795828364538
396,clinical_Mayo_age,0.5428571428571428,0.25723801701154186
396,clinical_plus_myeloid,0.6285714285714286,0.23402173663963424
396,clinical_plus_barrier,0.5714285714285714,0.26085284361260397
396,clinical_plus_myeloid_barrier,0.6000000000000001,0.24190347586755725
397,clinical_Mayo_age,0.4444444444444445,0.27118680493174274
397,clinical_plus_myeloid,0.3888888888888889,0.35236281588085644
397,clinical_plus_barrier,0.33333333333333337,0.3303479617979654
397,clinical_plus_myeloid_barrier,0.38888888888888884,0.3656948227413049
398,clinical_Mayo_age,0.3055555555555555,0.2787016045262752
398,clinical_plus_myeloid,0.75,0.21346451020130253
398,clinical_plus_barrier,0.4444444444444445,0.26418221385893453
398,clinical_plus_myeloid_barrier,0.75,0.21463840467241557
399,clinical_Mayo_age,0.5333333333333333,0.2579513668069808
399,clinical_plus_myeloid,0.6,0.2278369691097997
399,clinical_plus_barrier,0.4666666666666666,0.26364385625063386
399,clinical_plus_myeloid_barrier,0.5333333333333333,0.23346245707504945
400,clinical_Mayo_age,0.8285714285714285,0.22047135296279485
400,clinical_plus_myeloid,0.7714285714285714,0.1977701248748498
400,clinical_plus_barrier,0.48571428571428565,0.2519027786443702
400,clinical_plus_myeloid_barrier,0.7142857142857143,0.21742665723617086
401,clinical_Mayo_age,0.7857142857142857,0.22097541306306448
401,clinical_plus_myeloid,0.7714285714285715,0.20030769253383032
401,clinical_plus_barrier,0.8571428571428572,0.20527572488743343
401,clinical_plus_myeloid_barrier,0.7714285714285715,0.19857525349528607
402,clinical_Mayo_age,0.3611111111111111,0.29755010638632445
402,clinical_plus_myeloid,0.5555555555555556,0.24871442746772057
402,clinical_plus_barrier,0.4444444444444445,0.281575401342928
402,clinical_plus_myeloid_barrier,0.5555555555555556,0.24743070875997097
403,clinical_Mayo_age,0.5694444444444444,0.2586913860577569
403,clinical_plus_myeloid,0.5,0.2932944643874274
403,clinical_plus_barrier,0.4722222222222222,0.2835900596801886
403,clinical_plus_myeloid_barrier,0.5,0.2976802919525868
404,clinical_Mayo_age,0.2666666666666666,0.3521771178328732
404,clinical_plus_myeloid,0.5333333333333333,0.3584207695436397
404,clinical_plus_barrier,0.36666666666666664,0.34928136368784046
404,clinical_plus_myeloid_barrier,0.5666666666666667,0.3658739284544293
405,clinical_Mayo_age,0.7142857142857144,0.22251480031768453
405,clinical_plus_myeloid,0.6571428571428571,0.22034344697840602
405,clinical_plus_barrier,0.8,0.2094616143103708
405,clinical_plus_myeloid_barrier,0.6857142857142857,0.2185727577712451
406,clinical_Mayo_age,0.5142857142857142,0.27650580892628773
406,clinical_plus_myeloid,0.5142857142857142,0.3149197821190159
406,clinical_plus_barrier,0.42857142857142855,0.33769627176756667
406,clinical_plus_myeloid_barrier,0.42857142857142855,0.34357673278017775
407,clinical_Mayo_age,0.7222222222222222,0.2217665282850045
407,clinical_plus_myeloid,1.0,0.18247700573701223
407,clinical_plus_barrier,0.7222222222222222,0.21204632652068334
407,clinical_plus_myeloid_barrier,1.0,0.18168468640802113
408,clinical_Mayo_age,0.6388888888888888,0.24145008319967678
408,clinical_plus_myeloid,0.8333333333333334,0.18454081110602305
408,clinical_plus_barrier,0.6388888888888888,0.22861135369565452
408,clinical_plus_myeloid_barrier,0.8055555555555556,0.18671220144024414
409,clinical_Mayo_age,0.44999999999999996,0.26860153497216016
409,clinical_plus_myeloid,0.4666666666666667,0.295437655517274
409,clinical_plus_barrier,0.4333333333333333,0.25671144491812026
409,clinical_plus_myeloid_barrier,0.4666666666666667,0.29416785507780696
410,clinical_Mayo_age,0.39999999999999997,0.28173468104989136
410,clinical_plus_myeloid,0.5428571428571428,0.2556888958481671
410,clinical_plus_barrier,0.4857142857142857,0.26483896077529484
410,clinical_plus_myeloid_barrier,0.5142857142857142,0.2548754917757927
411,clinical_Mayo_age,0.5714285714285714,0.27983567347158034
411,clinical_plus_myeloid,0.37142857142857144,0.3746792309027506
411,clinical_plus_barrier,0.5428571428571429,0.30487197221838436
411,clinical_plus_myeloid_barrier,0.37142857142857144,0.3715184681424395
412,clinical_Mayo_age,0.4444444444444445,0.2857043414723881
412,clinical_plus_myeloid,0.6111111111111112,0.23057354055776833
412,clinical_plus_barrier,0.5277777777777778,0.27258000143341293
412,clinical_plus_myeloid_barrier,0.6111111111111112,0.23000701616178013
413,clinical_Mayo_age,0.7777777777777778,0.225648710677981
413,clinical_plus_myeloid,0.9444444444444444,0.15610500620957632
413,clinical_plus_barrier,0.888888888888889,0.21074687076980406
413,clinical_plus_myeloid_barrier,0.9444444444444445,0.1591384767196418
414,clinical_Mayo_age,0.7,0.23135999489599202
414,clinical_plus_myeloid,0.7999999999999999,0.2103560097204883
414,clinical_plus_barrier,0.6333333333333333,0.26496167485741645
414,clinical_plus_myeloid_barrier,0.6333333333333333,0.23219096125209493
415,clinical_Mayo_age,0.4571428571428571,0.24021362425067294
415,clinical_plus_myeloid,0.6000000000000001,0.21056563541395312
415,clinical_plus_barrier,0.6285714285714286,0.2465842271987818
415,clinical_plus_myeloid_barrier,0.6571428571428571,0.2168357929526541
416,clinical_Mayo_age,0.34285714285714286,0.34798522932569026
416,clinical_plus_myeloid,0.4571428571428571,0.2928027337925809
416,clinical_plus_barrier,0.3714285714285714,0.33164949142266836
416,clinical_plus_myeloid_barrier,0.4571428571428571,0.2932005956316905
417,clinical_Mayo_age,0.24999999999999997,0.3210809385327846
417,clinical_plus_myeloid,0.5277777777777778,0.284214189207774
417,clinical_plus_barrier,0.24999999999999997,0.3279787398263158
417,clinical_plus_myeloid_barrier,0.5277777777777778,0.28795167278882333
418,clinical_Mayo_age,0.7222222222222222,0.22499160516453157
418,clinical_plus_myeloid,0.7777777777777778,0.222061704820222
418,clinical_plus_barrier,0.638888888888889,0.24148456888859107
418,clinical_plus_myeloid_barrier,0.7222222222222222,0.2301373818864172
419,clinical_Mayo_age,0.9,0.21268422639990742
419,clinical_plus_myeloid,0.6666666666666666,0.2306391566840488
419,clinical_plus_barrier,0.8333333333333334,0.19513095206020073
419,clinical_plus_myeloid_barrier,0.6666666666666666,0.22865547777961998
420,clinical_Mayo_age,0.8857142857142857,0.22370406324748715
420,clinical_plus_myeloid,0.5428571428571428,0.22831494750902234
420,clinical_plus_barrier,0.6,0.23441809738611244
420,clinical_plus_myeloid_barrier,0.6,0.23052747899558113
421,clinical_Mayo_age,0.6,0.2544040442646472
421,clinical_plus_myeloid,0.5714285714285714,0.2673744072327483
421,clinical_plus_barrier,0.6285714285714286,0.2505415100765149
421,clinical_plus_myeloid_barrier,0.5714285714285714,0.2666801238797898
422,clinical_Mayo_age,0.6111111111111112,0.25910943856295326
422,clinical_plus_myeloid,0.75,0.21546015463266707
422,clinical_plus_barrier,0.6944444444444444,0.24162325202987098
422,clinical_plus_myeloid_barrier,0.75,0.21591639943392502
423,clinical_Mayo_age,0.5277777777777778,0.2474951445849063
423,clinical_plus_myeloid,0.6944444444444444,0.2196388722722816
423,clinical_plus_barrier,0.6388888888888888,0.2313831142158819
423,clinical_plus_myeloid_barrier,0.6944444444444444,0.2187000550432089
424,clinical_Mayo_age,0.4833333333333333,0.25684121466502907
424,clinical_plus_myeloid,0.7333333333333333,0.20581559394083218
424,clinical_plus_barrier,0.43333333333333335,0.28918874221646307
424,clinical_plus_myeloid_barrier,0.5666666666666667,0.23946139779089198
425,clinical_Mayo_age,0.5428571428571428,0.2640372423180148
425,clinical_plus_myeloid,0.5428571428571428,0.2531446236611873
425,clinical_plus_barrier,0.5142857142857142,0.27088058978089075
425,clinical_plus_myeloid_barrier,0.5428571428571428,0.2598220834163824
426,clinical_Mayo_age,0.6428571428571428,0.24141437965517928
426,clinical_plus_myeloid,0.7714285714285714,0.20169684444990973
426,clinical_plus_barrier,0.6,0.25111641497181614
426,clinical_plus_myeloid_barrier,0.7714285714285715,0.2210919977960882
427,clinical_Mayo_age,0.7777777777777778,0.2214783541626927
427,clinical_plus_myeloid,0.7222222222222221,0.2093188613905962
427,clinical_plus_barrier,0.888888888888889,0.20647838018716358
427,clinical_plus_myeloid_barrier,0.7222222222222221,0.20825176557091374
428,clinical_Mayo_age,0.5555555555555556,0.2562307167936067
428,clinical_plus_myeloid,0.6666666666666667,0.22678883783821424
428,clinical_plus_barrier,0.611111111111111,0.24394526569992458
428,clinical_plus_myeloid_barrier,0.7222222222222222,0.22427247082963553
429,clinical_Mayo_age,0.5,0.2749348700499272
429,clinical_plus_myeloid,0.6,0.23587097852639302
429,clinical_plus_barrier,0.5,0.27498508657469567
429,clinical_plus_myeloid_barrier,0.6,0.23732421087586797
430,clinical_Mayo_age,0.6285714285714286,0.23906589852468685
430,clinical_plus_myeloid,0.6857142857142857,0.23223369276447306
430,clinical_plus_barrier,0.5142857142857142,0.24630895545075213
430,clinical_plus_myeloid_barrier,0.5714285714285714,0.2407244983734553
431,clinical_Mayo_age,0.5142857142857142,0.24249767524998503
431,clinical_plus_myeloid,0.7428571428571429,0.20806148071286268
431,clinical_plus_barrier,0.6285714285714286,0.24335374383205569
431,clinical_plus_myeloid_barrier,0.7428571428571429,0.2136923383008357
432,clinical_Mayo_age,0.5277777777777777,0.26548690903356914
432,clinical_plus_myeloid,0.5,0.2571247321763675
432,clinical_plus_barrier,0.6111111111111113,0.25197265990647205
432,clinical_plus_myeloid_barrier,0.5555555555555556,0.2551422891017109
433,clinical_Mayo_age,0.5833333333333334,0.24369874410603032
433,clinical_plus_myeloid,0.6944444444444444,0.235859694214149
433,clinical_plus_barrier,0.6388888888888888,0.2305198371909415
433,clinical_plus_myeloid_barrier,0.6666666666666667,0.23443483321021155
434,clinical_Mayo_age,0.5333333333333333,0.2426676138289824
434,clinical_plus_myeloid,0.6666666666666666,0.2157596342506529
434,clinical_plus_barrier,0.6333333333333333,0.23735308313473527
434,clinical_plus_myeloid_barrier,0.7666666666666666,0.21400647959683
435,clinical_Mayo_age,0.6,0.23059463211650633
435,clinical_plus_myeloid,0.7142857142857143,0.20212422046043024
435,clinical_plus_barrier,0.6,0.23293919439711286
435,clinical_plus_myeloid_barrier,0.6857142857142857,0.2074343194829673
436,clinical_Mayo_age,0.19999999999999998,0.3224298512485941
436,clinical_plus_myeloid,0.6285714285714286,0.25829045647198484
436,clinical_plus_barrier,0.3142857142857143,0.32682736555150327
436,clinical_plus_myeloid_barrier,0.5714285714285714,0.2695072293671349
437,clinical_Mayo_age,0.6388888888888888,0.24332932536837962
437,clinical_plus_myeloid,0.8055555555555556,0.1951174125772175
437,clinical_plus_barrier,0.6666666666666667,0.2252558411457887
437,clinical_plus_myeloid_barrier,0.8333333333333334,0.19653989415911147
438,clinical_Mayo_age,0.7222222222222223,0.23269576706393671
438,clinical_plus_myeloid,0.4444444444444444,0.291808832772675
438,clinical_plus_barrier,0.8055555555555556,0.22065092887082619
438,clinical_plus_myeloid_barrier,0.38888888888888884,0.3030122596244127
439,clinical_Mayo_age,0.6333333333333333,0.23992215354901775
439,clinical_plus_myeloid,0.6666666666666667,0.23248303610593535
439,clinical_plus_barrier,0.5,0.2789134599217802
